,ABAB,ABCA,ABCB,ABCD,Total_Passes,High_pass_Ratio_Total,Low_pass_Ratio_Total,Smart_pass_Ratio_Total,High_pass_Ratio_Zone2,Low_pass_Ratio_Zone2,High_pass_Ratio_Zone3,Low_pass_Ratio_Zone3,High_pass_Ratio_Zone1,Low_pass_Ratio_Zone1,Backward Pass_Zone_1 Ratio,Backward Pass_Zone_2 Ratio,Backward Pass_Zone_3 Ratio,Forward Pass_Zone_1 Ratio,Forward Pass_Zone_2 Ratio,Forward Pass_Zone_3 Ratio,Side Pass_Zone_1 Ratio,Side Pass_Zone_2 Ratio,Side Pass_Zone_3 Ratio,Backward Pass Ratio,Forward Pass Ratio,Side Pass Ratio,Short Ratio,Middle Ratio,Long Ratio,average_pass_length,Total Shots,Far Shots Ratio,Middle Distance Shots Ratio Ratio,Near Shots Ratio,Connectivity
712---2565916,0.03787878787878788,0.09090909090909091,0.08333333333333333,0.7878787878787878,267,0.14232209737827714,0.8426966292134831,0.0149812734082397,0.08870967741935484,0.8870967741935484,0.1724137931034483,0.8103448275862069,0.2,0.8,0.03745318352059925,0.07865168539325842,0.052434456928838954,0.1647940074906367,0.1947565543071161,0.0449438202247191,0.11610486891385768,0.19101123595505617,0.1198501872659176,0.16853932584269662,0.4044943820224719,0.42696629213483145,0.4868913857677903,0.2696629213483146,0.24344569288389514,19.55499533811151,4.0,0.25,0.0028089887640449437,0.0,5.593406593406593
712---2565926,0.023668639053254437,0.10059171597633136,0.09467455621301775,0.7810650887573964,172,0.1686046511627907,0.8255813953488372,0.005813953488372093,0.07894736842105263,0.9210526315789473,0.045454545454545456,0.9090909090909091,0.2972972972972973,0.7027027027027027,0.05232558139534884,0.12209302325581395,0.05813953488372093,0.22093023255813954,0.10465116279069768,0.023255813953488372,0.1569767441860465,0.21511627906976744,0.046511627906976744,0.23255813953488372,0.3488372093023256,0.4186046511627907,0.43023255813953487,0.19767441860465115,0.37209302325581395,25.410137648300147,3.0,0.3333333333333333,0.003875968992248062,0.0,5.269230769230769
714---2565556,0.03435114503816794,0.08396946564885496,0.08396946564885496,0.7977099236641222,265,0.07169811320754717,0.9132075471698113,0.01509433962264151,0.0392156862745098,0.9509803921568627,0.1,0.85,0.08943089430894309,0.9024390243902439,0.045283018867924525,0.09433962264150944,0.03018867924528302,0.19245283018867926,0.10943396226415095,0.026415094339622643,0.22641509433962265,0.1811320754716981,0.09433962264150944,0.16981132075471697,0.3283018867924528,0.5018867924528302,0.3132075471698113,0.3660377358490566,0.32075471698113206,23.063198681416015,1.0,1.0,0.0,0.0,5.230769230769231
714---2565562,0.031578947368421054,0.07017543859649122,0.07017543859649122,0.8280701754385965,288,0.08680555555555555,0.8993055555555556,0.013888888888888888,0.03937007874015748,0.9448818897637795,0.1,0.8833333333333333,0.13861386138613863,0.8514851485148515,0.041666666666666664,0.0763888888888889,0.03819444444444445,0.11458333333333333,0.13194444444444445,0.03819444444444445,0.19444444444444445,0.2326388888888889,0.13194444444444445,0.15625,0.2847222222222222,0.5590277777777778,0.3506944444444444,0.3576388888888889,0.2916666666666667,22.532735183271615,2.0,0.5,0.001736111111111111,0.0,7.043956043956044
714---2565576,0.04291845493562232,0.09012875536480687,0.10300429184549356,0.7639484978540773,236,0.1483050847457627,0.8050847457627118,0.046610169491525424,0.07608695652173914,0.8804347826086957,0.17142857142857143,0.7428571428571429,0.2018348623853211,0.7614678899082569,0.038135593220338986,0.07627118644067797,0.0211864406779661,0.2330508474576271,0.13135593220338984,0.029661016949152543,0.1906779661016949,0.18220338983050846,0.09745762711864407,0.13559322033898305,0.3940677966101695,0.4703389830508475,0.3516949152542373,0.3135593220338983,0.3347457627118644,23.687331077818374,5.0,0.6,0.0,0.4,4.230769230769231
714---2565578,0.01593625498007968,0.0796812749003984,0.0796812749003984,0.8247011952191236,254,0.11811023622047244,0.8582677165354331,0.023622047244094488,0.08955223880597014,0.8955223880597015,0.08823529411764706,0.8235294117647058,0.1744186046511628,0.813953488372093,0.015748031496062992,0.09055118110236221,0.05511811023622047,0.1220472440944882,0.1889763779527559,0.01968503937007874,0.20078740157480315,0.24803149606299213,0.05905511811023622,0.16141732283464566,0.33070866141732286,0.5078740157480315,0.35039370078740156,0.3464566929133858,0.3031496062992126,23.977908953360128,4.0,0.5,0.000984251968503937,0.25,5.989010989010989
714---2565590,0.0211864406779661,0.07627118644067797,0.06779661016949153,0.8347457627118644,239,0.15481171548117154,0.8410041841004184,0.0041841004184100415,0.07207207207207207,0.918918918918919,0.047619047619047616,0.9523809523809523,0.2616822429906542,0.7383177570093458,0.03347280334728033,0.11715481171548117,0.012552301255230125,0.24686192468619247,0.16317991631799164,0.008368200836820083,0.16736401673640167,0.18410041841004185,0.06694560669456066,0.16317991631799164,0.41841004184100417,0.41841004184100417,0.32217573221757323,0.40585774058577406,0.2719665271966527,22.533250990942538,1.0,0.0,0.0041841004184100415,0.0,5.846153846153846
714---2565602,0.03021978021978022,0.08516483516483517,0.07967032967032966,0.804945054945055,367,0.09536784741144415,0.8801089918256131,0.02452316076294278,0.09137055837563451,0.8934010152284264,0.16363636363636364,0.7272727272727273,0.06956521739130435,0.9304347826086956,0.01907356948228883,0.07901907356948229,0.04087193460490463,0.11989100817438691,0.16076294277929154,0.035422343324250684,0.17438692098092642,0.2970027247956403,0.07356948228882834,0.13896457765667575,0.31607629427792916,0.5449591280653951,0.3569482288828338,0.3678474114441417,0.27520435967302453,22.210532355240993,2.0,0.5,0.0013623978201634877,0.0,7.142857142857143
714---2565615,0.05016722408026756,0.10702341137123746,0.11036789297658862,0.7324414715719063,302,0.07947019867549669,0.9105960264900662,0.009933774834437087,0.029411764705882353,0.9632352941176471,0.2,0.7,0.1095890410958904,0.8904109589041096,0.046357615894039736,0.09602649006622517,0.009933774834437087,0.20860927152317882,0.08940397350993377,0.013245033112582781,0.22847682119205298,0.26490066225165565,0.04304635761589404,0.152317880794702,0.31125827814569534,0.5364238410596026,0.4370860927152318,0.3443708609271523,0.2185430463576159,19.834592338381974,1.0,0.0,0.0,1.0,6.461538461538462
714---2565627,0.043137254901960784,0.09019607843137255,0.08627450980392157,0.7803921568627451,258,0.16666666666666666,0.813953488372093,0.01937984496124031,0.09090909090909091,0.8811188811188811,0.23076923076923078,0.7538461538461538,0.3,0.7,0.011627906976744186,0.06976744186046512,0.06589147286821706,0.09689922480620156,0.18604651162790697,0.031007751937984496,0.08527131782945736,0.29844961240310075,0.15503875968992248,0.14728682170542637,0.313953488372093,0.5387596899224806,0.313953488372093,0.3449612403100775,0.34108527131782945,26.505851929719043,9.0,0.1111111111111111,0.0017226528854435831,0.4444444444444444,6.7032967032967035
714---2565630,0.03571428571428571,0.08214285714285714,0.07142857142857142,0.8107142857142857,283,0.0812720848056537,0.8833922261484098,0.0353356890459364,0.0625,0.90625,0.08695652173913043,0.8043478260869565,0.10091743119266056,0.8899082568807339,0.04240282685512368,0.0812720848056537,0.01060070671378092,0.17314487632508835,0.1413427561837456,0.045936395759717315,0.1696113074204947,0.22968197879858657,0.10600706713780919,0.13427561837455831,0.36042402826855124,0.5053003533568905,0.4275618374558304,0.303886925795053,0.26855123674911663,20.283611125337575,7.0,0.0,0.002523977788995457,0.2857142857142857,6.186813186813187
714---2565643,0.034129692832764506,0.08532423208191127,0.08532423208191127,0.7952218430034129,296,0.06418918918918919,0.918918918918919,0.016891891891891893,0.0234375,0.9453125,0.045454545454545456,0.9318181818181818,0.11290322580645161,0.8870967741935484,0.02027027027027027,0.06418918918918919,0.05067567567567568,0.1554054054054054,0.13851351351351351,0.04391891891891892,0.24324324324324326,0.22972972972972974,0.05405405405405406,0.13513513513513514,0.33783783783783783,0.527027027027027,0.3952702702702703,0.3108108108108108,0.2939189189189189,22.03789168408645,5.0,0.2,0.002027027027027027,0.2,6.782051282051282
714---2565657,0.04428044280442804,0.07749077490774908,0.08856088560885608,0.7896678966789668,274,0.09124087591240876,0.8941605839416058,0.014598540145985401,0.0392156862745098,0.9509803921568627,0.12903225806451613,0.7741935483870968,0.12056737588652482,0.8794326241134752,0.043795620437956206,0.051094890510948905,0.025547445255474453,0.2116788321167883,0.10218978102189781,0.021897810218978103,0.2591240875912409,0.21897810218978103,0.06569343065693431,0.12043795620437957,0.3357664233576642,0.5437956204379562,0.4306569343065693,0.354014598540146,0.21532846715328466,20.207037459186648,,,,,7.32051282051282
714---2565665,0.020066889632107024,0.07023411371237458,0.07023411371237458,0.8394648829431438,302,0.10596026490066225,0.847682119205298,0.046357615894039736,0.07142857142857142,0.8888888888888888,0.06451612903225806,0.7903225806451613,0.16666666666666666,0.8333333333333334,0.029801324503311258,0.056291390728476824,0.059602649006622516,0.1390728476821192,0.1456953642384106,0.046357615894039736,0.20860927152317882,0.2152317880794702,0.09933774834437085,0.1456953642384106,0.33112582781456956,0.5231788079470199,0.38079470198675497,0.33774834437086093,0.2814569536423841,22.44845580648914,3.0,0.3333333333333333,0.0011037527593818985,0.3333333333333333,6.743589743589744
714---2565675,0.03333333333333333,0.09259259259259259,0.08518518518518518,0.7888888888888889,273,0.11355311355311355,0.8644688644688645,0.02197802197802198,0.07608695652173914,0.9130434782608695,0.16,0.72,0.1282051282051282,0.8589743589743589,0.07326007326007326,0.09157509157509157,0.01098901098901099,0.21978021978021978,0.08791208791208792,0.018315018315018316,0.2783882783882784,0.1575091575091575,0.06227106227106227,0.17582417582417584,0.326007326007326,0.4981684981684982,0.40293040293040294,0.32234432234432236,0.27472527472527475,20.230743087691547,2.0,0.0,0.003663003663003663,0.0,6.858974358974359
714---2565682,0.04838709677419355,0.125,0.13306451612903225,0.6935483870967742,251,0.07569721115537849,0.9083665338645418,0.01593625498007968,0.04878048780487805,0.943089430894309,0.06153846153846154,0.8923076923076924,0.14285714285714285,0.8571428571428571,0.03187250996015936,0.09163346613545817,0.0796812749003984,0.08366533864541832,0.1593625498007968,0.055776892430278883,0.13545816733067728,0.23904382470119523,0.12350597609561753,0.20318725099601595,0.29880478087649404,0.49800796812749004,0.4860557768924303,0.2868525896414343,0.22709163346613545,21.58036277031047,9.0,0.1111111111111111,0.0008853474988933155,0.6666666666666666,5.461538461538462
714---2565689,0.02952029520295203,0.1033210332103321,0.0996309963099631,0.7675276752767528,274,0.05474452554744526,0.927007299270073,0.01824817518248175,0.0,0.9801980198019802,0.0975609756097561,0.8536585365853658,0.08333333333333333,0.9090909090909091,0.05474452554744526,0.08029197080291971,0.021897810218978103,0.17518248175182483,0.11678832116788321,0.025547445255474453,0.2518248175182482,0.17153284671532848,0.10218978102189781,0.15693430656934307,0.3175182481751825,0.5255474452554745,0.40145985401459855,0.34306569343065696,0.25547445255474455,20.556690449677824,2.0,1.0,0.0,0.0,6.397435897435898
714---2565705,0.0443213296398892,0.08587257617728532,0.07756232686980609,0.7922437673130194,364,0.10714285714285714,0.8681318681318682,0.024725274725274724,0.06321839080459771,0.9195402298850575,0.18518518518518517,0.7037037037037037,0.1323529411764706,0.8676470588235294,0.016483516483516484,0.08791208791208792,0.038461538461538464,0.12087912087912088,0.18681318681318682,0.027472527472527472,0.23626373626373626,0.2032967032967033,0.08241758241758242,0.14285714285714285,0.33516483516483514,0.521978021978022,0.36538461538461536,0.32967032967032966,0.30494505494505497,22.77048895143582,5.0,0.2,0.001098901098901099,0.4,6.794871794871795
714---2565712,0.035256410256410256,0.08974358974358974,0.08653846153846154,0.7884615384615384,315,0.0761904761904762,0.9111111111111111,0.012698412698412698,0.052980132450331126,0.9403973509933775,0.09803921568627451,0.8431372549019608,0.09734513274336283,0.9026548672566371,0.022222222222222223,0.07301587301587302,0.0380952380952381,0.18412698412698414,0.16507936507936508,0.02857142857142857,0.1523809523809524,0.24126984126984127,0.09523809523809523,0.13333333333333333,0.37777777777777777,0.4888888888888889,0.41904761904761906,0.3396825396825397,0.24126984126984127,20.354055229397098,5.0,0.0,0.0019047619047619048,0.4,6.208791208791209
714---2565719,0.04460966542750929,0.07806691449814127,0.07434944237918216,0.8029739776951673,272,0.15073529411764705,0.8308823529411765,0.01838235294117647,0.07207207207207207,0.918918918918919,0.22857142857142856,0.6571428571428571,0.1984126984126984,0.8015873015873016,0.04779411764705882,0.025735294117647058,0.025735294117647058,0.22794117647058823,0.125,0.03308823529411765,0.1875,0.25735294117647056,0.06985294117647059,0.09926470588235294,0.3860294117647059,0.5147058823529411,0.33088235294117646,0.3860294117647059,0.28308823529411764,22.625761452255105,,,,,7.43956043956044
714---2565728,0.03333333333333333,0.06666666666666667,0.07142857142857142,0.8285714285714286,213,0.11267605633802817,0.8403755868544601,0.046948356807511735,0.06338028169014084,0.9014084507042254,0.21739130434782608,0.5652173913043478,0.20833333333333334,0.7916666666666666,0.009389671361502348,0.0892018779342723,0.0,0.09389671361502347,0.2347417840375587,0.023474178403755867,0.12206572769953052,0.3427230046948357,0.08450704225352113,0.09859154929577464,0.352112676056338,0.5492957746478874,0.38967136150234744,0.30985915492957744,0.3004694835680751,21.59629917196573,1.0,0.0,0.004694835680751174,0.0,5.128205128205129
714---2565744,0.03308823529411765,0.08455882352941177,0.09191176470588236,0.7904411764705882,275,0.15272727272727274,0.8254545454545454,0.02181818181818182,0.05925925925925926,0.9185185185185185,0.14035087719298245,0.8070175438596491,0.3132530120481928,0.6867469879518072,0.01818181818181818,0.09090909090909091,0.05818181818181818,0.14545454545454545,0.21454545454545454,0.04,0.13818181818181818,0.18545454545454546,0.10909090909090909,0.16727272727272727,0.4,0.43272727272727274,0.36,0.32727272727272727,0.31272727272727274,24.559999451987782,6.0,0.5,0.0018181818181818182,0.0,6.197802197802198
714---2565755,0.05161290322580645,0.08709677419354839,0.08709677419354839,0.7741935483870968,313,0.134185303514377,0.853035143769968,0.012779552715654952,0.0935672514619883,0.9005847953216374,0.14285714285714285,0.8214285714285714,0.20930232558139536,0.7790697674418605,0.03514376996805112,0.06389776357827476,0.022364217252396165,0.1182108626198083,0.17891373801916932,0.054313099041533544,0.12140575079872204,0.3035143769968051,0.10223642172523961,0.12140575079872204,0.3514376996805112,0.5271565495207667,0.3993610223642173,0.29073482428115016,0.30990415335463256,20.552293833666322,3.0,0.0,0.0021299254526091584,0.3333333333333333,5.824175824175824
714---2565767,0.038834951456310676,0.09061488673139159,0.09061488673139159,0.7799352750809061,312,0.11538461538461539,0.8557692307692307,0.028846153846153848,0.07586206896551724,0.896551724137931,0.17391304347826086,0.7536231884057971,0.1326530612244898,0.8673469387755102,0.01282051282051282,0.035256410256410256,0.05128205128205128,0.14423076923076922,0.14743589743589744,0.04807692307692308,0.15705128205128205,0.28205128205128205,0.12179487179487179,0.09935897435897435,0.33974358974358976,0.5608974358974359,0.2916666666666667,0.3814102564102564,0.3269230769230769,24.569831877845395,6.0,0.5,0.0016025641025641025,0.0,6.736263736263736
714---2565774,0.02834008097165992,0.08906882591093117,0.08906882591093117,0.7935222672064778,250,0.112,0.864,0.024,0.0594059405940594,0.9108910891089109,0.10869565217391304,0.8260869565217391,0.1650485436893204,0.8349514563106796,0.028,0.08,0.048,0.176,0.136,0.028,0.208,0.188,0.108,0.156,0.34,0.504,0.324,0.3,0.376,24.27407863462229,5.0,0.8,0.0008,0.0,6.166666666666667
714---2565784,0.03111111111111111,0.10222222222222223,0.10666666666666667,0.76,228,0.16666666666666666,0.8201754385964912,0.013157894736842105,0.1188118811881188,0.8613861386138614,0.20930232558139536,0.7674418604651163,0.20238095238095238,0.7976190476190477,0.021929824561403508,0.07894736842105263,0.06578947368421052,0.15789473684210525,0.17982456140350878,0.05263157894736842,0.18859649122807018,0.18421052631578946,0.07017543859649122,0.16666666666666666,0.39035087719298245,0.44298245614035087,0.31140350877192985,0.29385964912280704,0.39473684210526316,26.776077318884155,3.0,0.6666666666666666,0.0,0.3333333333333333,5.8901098901098905
714---2565792,0.029914529914529916,0.08547008547008547,0.0811965811965812,0.8034188034188035,237,0.16033755274261605,0.8270042194092827,0.012658227848101266,0.11842105263157894,0.8552631578947368,0.20588235294117646,0.7647058823529411,0.1732283464566929,0.8267716535433071,0.0379746835443038,0.08438818565400844,0.012658227848101266,0.22362869198312235,0.11814345991561181,0.0379746835443038,0.2742616033755274,0.11814345991561181,0.09282700421940929,0.1350210970464135,0.379746835443038,0.48523206751054854,0.2742616033755274,0.3670886075949367,0.35864978902953587,23.91297401345247,2.0,0.5,0.002109704641350211,0.0,5.3076923076923075
714---2565807,0.03902439024390244,0.08780487804878048,0.08780487804878048,0.7853658536585366,208,0.17307692307692307,0.7980769230769231,0.028846153846153848,0.09090909090909091,0.8522727272727273,0.3076923076923077,0.6153846153846154,0.22429906542056074,0.7757009345794392,0.0625,0.08653846153846154,0.028846153846153848,0.23076923076923078,0.13942307692307693,0.014423076923076924,0.22115384615384615,0.1971153846153846,0.019230769230769232,0.1778846153846154,0.38461538461538464,0.4375,0.36538461538461536,0.34134615384615385,0.2932692307692308,24.533986661091294,1.0,0.0,0.004807692307692308,0.0,5.576923076923077
714---2565813,0.03211009174311927,0.0963302752293578,0.10091743119266056,0.7706422018348624,221,0.13574660633484162,0.8416289592760181,0.02262443438914027,0.09876543209876543,0.8888888888888888,0.23255813953488372,0.6976744186046512,0.12371134020618557,0.865979381443299,0.027149321266968326,0.04524886877828054,0.01809954751131222,0.19909502262443438,0.13122171945701358,0.058823529411764705,0.21266968325791855,0.19004524886877827,0.11764705882352941,0.09049773755656108,0.3891402714932127,0.5203619909502263,0.4343891402714932,0.248868778280543,0.3167420814479638,21.88450284454853,7.0,0.14285714285714285,0.001292824822236587,0.5714285714285714,5.641025641025641
714---2565821,0.02258064516129032,0.08387096774193549,0.07741935483870968,0.8161290322580645,313,0.134185303514377,0.8466453674121406,0.019169329073482427,0.10144927536231885,0.8695652173913043,0.22058823529411764,0.7647058823529411,0.12149532710280374,0.8691588785046729,0.03514376996805112,0.07348242811501597,0.0670926517571885,0.134185303514377,0.15654952076677317,0.04153354632587859,0.17252396166134185,0.2108626198083067,0.10862619808306709,0.1757188498402556,0.33226837060702874,0.49201277955271566,0.3194888178913738,0.3194888178913738,0.3610223642172524,26.90576226799035,6.0,0.0,0.001597444089456869,0.5,7.197802197802198
714---2565833,0.042735042735042736,0.08547008547008547,0.07264957264957266,0.7991452991452992,237,0.12658227848101267,0.8565400843881856,0.016877637130801686,0.1111111111111111,0.8703703703703703,0.07142857142857142,0.8928571428571429,0.15841584158415842,0.8316831683168316,0.029535864978902954,0.07172995780590717,0.02109704641350211,0.24472573839662448,0.19831223628691982,0.0379746835443038,0.1518987341772152,0.18565400843881857,0.05907172995780591,0.12236286919831224,0.4810126582278481,0.39662447257383965,0.3881856540084388,0.31223628691983124,0.29957805907172996,21.986523939336028,3.0,0.0,0.0028129395218002813,0.3333333333333333,5.637362637362638
714---2565847,0.008368200836820083,0.058577405857740586,0.058577405857740586,0.8744769874476988,242,0.1115702479338843,0.8553719008264463,0.03305785123966942,0.0784313725490196,0.8921568627450981,0.16666666666666666,0.75,0.1125,0.8875,0.028925619834710745,0.08264462809917356,0.08264462809917356,0.1446280991735537,0.1322314049586777,0.03305785123966942,0.15702479338842976,0.2066115702479339,0.1322314049586777,0.19421487603305784,0.30991735537190085,0.49586776859504134,0.2975206611570248,0.3140495867768595,0.3884297520661157,27.116418436848,8.0,0.375,0.002066115702479339,0.125,6.648351648351649
714---2565855,0.022900763358778626,0.07633587786259542,0.06870229007633588,0.8320610687022901,265,0.17358490566037735,0.8075471698113208,0.018867924528301886,0.12173913043478261,0.8521739130434782,0.18840579710144928,0.782608695652174,0.2345679012345679,0.7654320987654321,0.022641509433962263,0.045283018867924525,0.045283018867924525,0.1509433962264151,0.1509433962264151,0.07169811320754717,0.1320754716981132,0.23773584905660378,0.14339622641509434,0.11320754716981132,0.37358490566037733,0.5132075471698113,0.3320754716981132,0.33962264150943394,0.3283018867924528,23.45997429757588,6.0,0.3333333333333333,0.0012578616352201257,0.3333333333333333,6.857142857142857
714---2565859,0.012396694214876033,0.07024793388429752,0.07024793388429752,0.8471074380165289,245,0.12244897959183673,0.8775510204081632,0.0,0.06837606837606838,0.9316239316239316,0.17073170731707318,0.8292682926829268,0.1724137931034483,0.8275862068965517,0.02040816326530612,0.10204081632653061,0.05714285714285714,0.1346938775510204,0.1346938775510204,0.04081632653061224,0.2,0.24081632653061225,0.06938775510204082,0.17959183673469387,0.31020408163265306,0.5102040816326531,0.3836734693877551,0.3183673469387755,0.2979591836734694,23.47087847557705,3.0,0.3333333333333333,0.0027210884353741495,0.0,5.967032967032967
714---2565877,0.039473684210526314,0.07017543859649122,0.07017543859649122,0.8201754385964912,231,0.09523809523809523,0.8831168831168831,0.021645021645021644,0.06140350877192982,0.9210526315789473,0.14285714285714285,0.75,0.12359550561797752,0.8764044943820225,0.04329004329004329,0.10822510822510822,0.021645021645021644,0.18614718614718614,0.16017316017316016,0.030303030303030304,0.15584415584415584,0.22510822510822512,0.06926406926406926,0.17316017316017315,0.37662337662337664,0.45021645021645024,0.36363636363636365,0.3939393939393939,0.24242424242424243,20.40026402315766,,,,,5.076923076923077
714---2565885,0.03184713375796178,0.07643312101910828,0.07643312101910828,0.8152866242038217,317,0.10725552050473186,0.8832807570977917,0.00946372239747634,0.07692307692307693,0.9230769230769231,0.2558139534883721,0.6744186046511628,0.09523809523809523,0.9047619047619048,0.025236593059936908,0.09779179810725552,0.03785488958990536,0.12302839116719243,0.17350157728706625,0.028391167192429023,0.1829652996845426,0.2618296529968454,0.0694006309148265,0.1608832807570978,0.3249211356466877,0.5141955835962145,0.2996845425867508,0.38170347003154576,0.3186119873817035,23.43196739987606,6.0,0.16666666666666666,0.0015772870662460567,0.3333333333333333,8.043956043956044
714---2565897,0.037037037037037035,0.07407407407407407,0.06944444444444445,0.8194444444444444,219,0.1780821917808219,0.7990867579908676,0.0228310502283105,0.1044776119402985,0.8656716417910447,0.12962962962962962,0.8148148148148148,0.25510204081632654,0.7448979591836735,0.0182648401826484,0.0547945205479452,0.0410958904109589,0.2602739726027397,0.1050228310502283,0.0547945205479452,0.1689497716894977,0.1461187214611872,0.1506849315068493,0.1141552511415525,0.4200913242009132,0.4657534246575342,0.2968036529680365,0.3561643835616438,0.3470319634703196,25.450620553656844,8.0,0.5,0.001141552511415525,0.25,5.65934065934066
714---2565898,0.039647577092511016,0.07929515418502203,0.07488986784140969,0.8061674008810573,230,0.16956521739130434,0.8130434782608695,0.017391304347826087,0.12727272727272726,0.8636363636363636,0.21212121212121213,0.696969696969697,0.20689655172413793,0.7931034482758621,0.021739130434782608,0.08695652173913043,0.04782608695652174,0.2217391304347826,0.14347826086956522,0.043478260869565216,0.13478260869565217,0.24782608695652175,0.05217391304347826,0.1565217391304348,0.40869565217391307,0.43478260869565216,0.2956521739130435,0.3217391304347826,0.3826086956521739,26.509674264979814,4.0,0.25,0.003260869565217391,0.0,5.351648351648351
714---2565915,0.04262295081967213,0.10491803278688525,0.09508196721311475,0.7573770491803279,308,0.19480519480519481,0.7792207792207793,0.025974025974025976,0.11811023622047244,0.8582677165354331,0.10416666666666667,0.7916666666666666,0.3007518796992481,0.6992481203007519,0.048701298701298704,0.09740259740259741,0.025974025974025976,0.21428571428571427,0.17532467532467533,0.048701298701298704,0.16883116883116883,0.1396103896103896,0.08116883116883117,0.17207792207792208,0.4383116883116883,0.38961038961038963,0.30194805194805197,0.3344155844155844,0.36363636363636365,24.392489206364246,3.0,0.3333333333333333,0.0010822510822510823,0.3333333333333333,6.5
714---2565923,0.01838235294117647,0.0661764705882353,0.0661764705882353,0.8492647058823529,275,0.10909090909090909,0.8763636363636363,0.014545454545454545,0.05185185185185185,0.9259259259259259,0.16326530612244897,0.8163265306122449,0.16483516483516483,0.8351648351648352,0.014545454545454545,0.07636363636363637,0.06181818181818182,0.15272727272727274,0.13818181818181818,0.02181818181818182,0.16363636363636364,0.27636363636363637,0.09454545454545454,0.15272727272727274,0.31272727272727274,0.5345454545454545,0.3236363636363636,0.3490909090909091,0.32727272727272727,25.159339652818844,7.0,0.42857142857142855,0.0005194805194805195,0.42857142857142855,8.175824175824175
756---2565551,0.03968253968253968,0.12301587301587301,0.12698412698412698,0.7103174603174603,255,0.15294117647058825,0.8392156862745098,0.00784313725490196,0.07692307692307693,0.9090909090909091,0.17142857142857143,0.8285714285714286,0.2857142857142857,0.7142857142857143,0.027450980392156862,0.12941176470588237,0.058823529411764705,0.14901960784313725,0.1607843137254902,0.027450980392156862,0.12549019607843137,0.27058823529411763,0.050980392156862744,0.21568627450980393,0.33725490196078434,0.4470588235294118,0.26666666666666666,0.36470588235294116,0.3686274509803922,27.245318308458767,6.0,0.3333333333333333,0.00196078431372549,0.16666666666666666,5.1923076923076925
756---2565563,0.037914691943127965,0.061611374407582936,0.07109004739336493,0.8293838862559242,214,0.1822429906542056,0.7990654205607477,0.018691588785046728,0.1134020618556701,0.865979381443299,0.19047619047619047,0.7619047619047619,0.26666666666666666,0.7333333333333333,0.018691588785046728,0.09345794392523364,0.07009345794392523,0.17757009345794392,0.1542056074766355,0.03271028037383177,0.1542056074766355,0.205607476635514,0.09345794392523364,0.1822429906542056,0.3644859813084112,0.4532710280373832,0.24299065420560748,0.29439252336448596,0.46261682242990654,31.51033954706951,4.0,0.5,0.0,0.5,4.282051282051282
756---2565574,0.045112781954887216,0.09398496240601503,0.10526315789473684,0.7556390977443609,269,0.1970260223048327,0.7843866171003717,0.01858736059479554,0.14393939393939395,0.8333333333333334,0.20833333333333334,0.75,0.2696629213483146,0.7303370786516854,0.011152416356877323,0.08550185873605948,0.04460966542750929,0.17843866171003717,0.16728624535315986,0.03345724907063197,0.1412639405204461,0.2379182156133829,0.10037174721189591,0.1412639405204461,0.379182156133829,0.4795539033457249,0.25650557620817843,0.31970260223048325,0.42379182156133827,27.186915693484366,4.0,0.5,0.0009293680297397769,0.25,6.197802197802198
756---2565579,0.022321428571428572,0.08035714285714286,0.07589285714285714,0.8214285714285714,227,0.11894273127753303,0.8590308370044053,0.022026431718061675,0.050505050505050504,0.9191919191919192,0.15217391304347827,0.8043478260869565,0.18292682926829268,0.8170731707317073,0.05286343612334802,0.09251101321585903,0.0881057268722467,0.14977973568281938,0.16299559471365638,0.030837004405286344,0.15859030837004406,0.18061674008810572,0.08370044052863436,0.23348017621145375,0.3436123348017621,0.42290748898678415,0.2555066079295154,0.32158590308370044,0.42290748898678415,27.443034258736596,4.0,0.75,0.0,0.25,6.141025641025641
756---2565597,0.05660377358490566,0.05188679245283019,0.05188679245283019,0.839622641509434,215,0.2186046511627907,0.7767441860465116,0.004651162790697674,0.11290322580645161,0.8709677419354839,0.11627906976744186,0.8837209302325582,0.3181818181818182,0.6818181818181818,0.046511627906976744,0.027906976744186046,0.046511627906976744,0.29767441860465116,0.13488372093023257,0.046511627906976744,0.16744186046511628,0.12558139534883722,0.10697674418604651,0.12093023255813953,0.4790697674418605,0.4,0.3302325581395349,0.3023255813953488,0.3674418604651163,25.166975651391315,5.0,0.6,0.0018604651162790699,0.0,5.948717948717949
756---2565603,0.014423076923076924,0.09134615384615384,0.10096153846153846,0.7932692307692307,211,0.18009478672985782,0.7819905213270142,0.037914691943127965,0.14583333333333334,0.7916666666666666,0.25,0.7045454545454546,0.18309859154929578,0.8169014084507042,0.014218009478672985,0.06635071090047394,0.08530805687203792,0.17535545023696683,0.21800947867298578,0.03317535545023697,0.14691943127962084,0.17061611374407584,0.09004739336492891,0.16587677725118483,0.4265402843601896,0.4075829383886256,0.3459715639810427,0.2985781990521327,0.35545023696682465,27.40499721429923,7.0,0.2857142857142857,0.002708192281651997,0.14285714285714285,5.166666666666667
