uniqueTeamId,Air duel_Zone_1,Air duel_Zone_2,Air duel_Zone_3,Foul_Zone_1,Foul_Zone_2,Foul_Zone_3,Ground attacking duel_Zone_1,Ground attacking duel_Zone_2,Ground attacking duel_Zone_3,Ground defending duel_Zone_1,Ground defending duel_Zone_2,Ground defending duel_Zone_3,Ground loose ball duel_Zone_1,Ground loose ball duel_Zone_2,Ground loose ball duel_Zone_3,Touch_Zone_1,Touch_Zone_2,Touch_Zone_3,Acceleration,Air duel,Clearance,Foul,Goalkeeper leaving line,Ground attacking duel,Ground defending duel,Ground loose ball duel,Hand foul,Late card foul,Out of game foul,Protest,Simulation,Time lost foul,Touch,Violent Foul,Zone_1_Run,Zone_2_Run,Zone_3_Run,Backward Run,Forward Run,Side Run,Short Run,Middle Run,Long Run,average_acceleration_length,Forward_Runs_Zone_3
3219---2576089,7,23,9,6,5,2,21,23,27,60,28,8,21,20,13,30,11,7,6,39,27,13,1,71,96,54,3,0,0,0,0,0,48,0,1.0,5.0,0.0,0.0,6.0,0.0,3.0,2.0,1.0,25.769472328917004,0.0
3219---2576099,13,17,16,4,9,3,7,15,35,48,30,10,7,9,11,24,26,15,9,46,9,16,1,57,88,27,0,1,0,0,0,0,65,0,3.0,6.0,0.0,0.0,8.0,1.0,1.0,2.0,6.0,37.703058706583796,0.0
3219---2576118,5,22,9,4,9,2,8,32,53,23,30,10,7,20,7,22,44,18,5,36,7,15,3,93,63,34,0,0,0,0,0,0,84,0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,3.0,1.0,28.104741153170757,0.0
3219---2576120,6,17,5,2,6,6,10,30,30,40,30,10,9,12,13,22,21,6,16,28,16,14,1,70,80,34,0,1,0,0,0,0,49,0,5.0,10.0,1.0,0.0,14.0,2.0,5.0,2.0,9.0,37.29335202623723,0.0
3219---2576131,17,14,15,4,8,5,14,20,22,46,25,11,12,25,4,17,18,8,6,46,24,17,4,56,82,41,1,1,0,1,0,0,43,0,1.0,5.0,0.0,0.0,6.0,0.0,1.0,2.0,3.0,32.23015889766697,0.0
3219---2576140,14,9,16,2,6,5,19,24,47,34,20,12,13,12,10,18,9,11,22,39,20,13,2,90,66,35,1,0,1,0,0,0,38,0,8.0,9.0,5.0,0.0,19.0,3.0,6.0,8.0,8.0,33.537485222047536,3.0
3219---2576156,10,6,4,4,3,3,24,27,30,45,25,10,16,13,8,26,10,13,14,20,16,10,2,81,80,37,0,0,0,0,0,0,49,0,3.0,11.0,0.0,0.0,13.0,1.0,4.0,8.0,2.0,28.245947634153563,0.0
3219---2576159,5,7,2,6,6,3,18,28,20,62,28,16,20,12,10,27,19,8,18,14,18,15,1,66,106,42,0,0,0,0,0,0,54,0,7.0,10.0,1.0,0.0,16.0,2.0,6.0,4.0,8.0,27.883309840541454,0.0
3219---2576170,6,13,11,2,6,1,14,31,24,38,25,5,7,13,5,24,13,9,14,30,9,9,4,69,68,25,0,0,1,0,0,0,46,0,3.0,11.0,0.0,0.0,12.0,2.0,3.0,7.0,4.0,31.67904317616907,0.0
3219---2576184,1,3,7,0,2,2,17,33,28,14,17,16,6,6,8,22,20,11,9,11,23,4,0,78,47,20,0,0,0,0,0,0,53,0,5.0,4.0,0.0,0.0,8.0,1.0,1.0,1.0,7.0,37.60775448785341,0.0
3219---2576190,15,14,1,3,2,1,21,30,9,39,19,9,18,18,8,26,16,1,14,30,26,6,0,60,67,44,1,0,0,0,0,0,43,0,4.0,10.0,0.0,0.0,12.0,2.0,1.0,9.0,4.0,28.16636948916338,0.0
3219---2576200,20,22,12,4,9,1,9,23,39,33,25,11,16,24,20,22,16,10,19,54,15,14,1,71,69,60,0,0,0,0,0,0,48,0,7.0,10.0,2.0,0.0,19.0,0.0,9.0,3.0,7.0,26.54812204867394,2.0
3219---2576210,11,11,4,4,8,2,21,31,30,30,27,6,11,12,7,26,23,15,11,26,12,14,3,82,63,30,0,0,0,0,0,0,64,0,4.0,7.0,0.0,0.0,10.0,1.0,4.0,4.0,3.0,26.351101870915862,0.0
3219---2576223,4,18,19,2,5,3,12,19,56,31,23,5,2,17,7,24,28,8,24,41,8,10,1,87,59,26,1,0,0,0,0,0,60,0,4.0,15.0,5.0,0.0,21.0,3.0,12.0,4.0,8.0,24.439191106251783,4.0
3219---2576230,8,10,15,1,1,6,23,35,45,44,24,10,15,11,14,35,16,15,12,33,14,8,1,103,78,40,0,0,0,1,0,0,66,0,5.0,7.0,0.0,0.0,11.0,1.0,6.0,3.0,3.0,22.186514207935844,0.0
3219---2576241,16,15,10,1,4,5,23,24,25,39,16,15,13,12,11,31,9,7,11,41,15,10,1,72,70,36,1,0,0,0,0,0,47,0,3.0,6.0,2.0,0.0,10.0,1.0,2.0,6.0,3.0,29.60711199504475,2.0
3219---2576249,13,11,7,4,3,2,10,25,20,43,14,4,14,8,6,32,5,2,6,31,13,9,5,55,61,28,2,0,1,0,0,1,39,0,1.0,4.0,1.0,0.0,6.0,0.0,1.0,4.0,1.0,27.729205550899238,1.0
3219---2576266,7,6,11,5,2,3,19,21,20,27,23,4,14,11,9,18,24,9,10,24,13,10,2,60,54,34,0,0,0,0,0,0,51,0,5.0,5.0,0.0,0.0,10.0,0.0,5.0,1.0,4.0,32.94718998305478,0.0
3219---2576269,15,22,4,6,7,8,12,39,22,34,24,10,19,25,14,36,26,7,16,41,16,21,4,73,68,58,1,0,0,0,0,0,69,0,5.0,8.0,3.0,0.0,16.0,0.0,7.0,3.0,6.0,26.70574364922791,3.0
3219---2576279,5,29,15,2,6,6,15,56,41,40,21,7,12,22,13,14,24,5,14,49,6,14,0,112,68,47,0,0,0,0,0,0,43,0,2.0,10.0,2.0,0.0,14.0,0.0,7.0,3.0,4.0,27.411033654469993,2.0
3219---2576289,15,17,0,2,2,2,23,40,20,55,18,6,28,10,3,28,3,3,10,32,21,6,8,83,79,41,1,0,0,1,0,1,34,0,3.0,6.0,1.0,0.0,9.0,1.0,3.0,4.0,3.0,23.390140780956067,0.0
3219---2576308,6,21,8,5,3,3,16,36,37,37,16,11,17,25,14,12,17,8,13,35,11,11,4,89,64,56,1,0,0,0,0,0,37,0,2.0,9.0,2.0,0.0,11.0,2.0,6.0,4.0,3.0,25.501759471470333,1.0
3219---2576310,5,19,10,2,9,8,5,32,41,15,28,13,11,9,11,29,9,16,6,34,10,19,0,78,56,31,3,0,0,0,0,0,54,0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,37.35022745481465,0.0
3219---2576321,7,23,14,1,8,7,12,34,28,29,25,18,6,15,13,27,40,12,10,44,16,16,4,74,72,34,1,0,0,0,0,0,79,0,3.0,7.0,0.0,0.0,8.0,2.0,1.0,4.0,5.0,32.586566132758655,0.0
3219---2576330,5,12,14,2,5,4,12,37,47,16,23,14,14,15,12,40,36,16,4,31,8,11,1,96,53,41,0,0,0,0,0,0,92,0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,20.911385411523362,1.0
3315---2575967,8,13,10,4,8,5,7,29,31,37,17,4,8,17,9,15,11,10,4,31,20,17,0,67,58,34,0,0,0,0,0,0,36,0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,28.02925870526256,0.0
3315---2575978,2,15,7,4,5,5,8,16,14,30,13,13,8,10,4,17,4,6,5,24,12,14,1,38,56,22,2,0,0,0,0,0,27,0,1.0,4.0,0.0,0.0,3.0,2.0,0.0,4.0,1.0,31.314245865566967,0.0
3315---2575979,4,16,15,5,7,6,8,24,31,34,30,19,8,17,23,19,12,9,8,35,9,18,2,63,83,48,1,0,0,0,0,0,40,0,4.0,3.0,1.0,0.0,7.0,1.0,2.0,2.0,4.0,36.09703497575322,0.0
3315---2575996,5,17,5,3,7,5,12,21,11,37,26,12,21,8,8,17,10,12,1,27,17,15,0,44,75,37,0,0,0,0,0,0,39,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.071935316378216,0.0
3315---2576002,23,11,11,2,5,5,10,34,45,36,29,14,11,15,13,15,16,21,17,45,22,12,1,89,79,39,0,1,0,0,0,1,52,0,2.0,12.0,3.0,0.0,14.0,3.0,9.0,3.0,5.0,22.27246371349708,2.0
3315---2576017,21,12,10,4,5,2,16,26,39,55,35,15,6,13,9,10,11,6,11,43,18,11,4,81,105,28,0,0,0,0,0,0,27,0,4.0,7.0,0.0,0.0,11.0,0.0,5.0,3.0,3.0,22.450120860462842,0.0
3315---2576023,13,9,5,3,4,1,13,22,14,48,23,9,12,8,4,15,11,6,6,27,25,8,3,49,80,24,0,0,0,0,0,0,32,0,2.0,4.0,0.0,0.0,4.0,2.0,3.0,1.0,2.0,29.002245089501518,0.0
3315---2576038,7,24,5,3,3,2,6,25,32,26,29,13,9,14,11,17,15,11,6,36,18,8,2,63,68,34,0,0,0,0,0,0,43,0,3.0,2.0,1.0,0.0,5.0,1.0,2.0,0.0,4.0,30.73430413382594,1.0
3315---2576046,17,18,6,4,2,8,8,25,52,30,18,15,12,10,13,23,13,13,3,41,35,14,3,85,63,35,1,0,0,0,0,0,49,0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,31.31801782075424,0.0
3315---2576058,10,26,16,3,8,4,7,31,48,19,30,11,15,28,15,4,9,10,6,52,7,15,1,86,60,58,0,0,0,0,0,0,23,0,1.0,4.0,1.0,0.0,5.0,1.0,3.0,1.0,2.0,25.635317814818574,1.0
3315---2576063,3,25,5,1,7,5,20,26,14,46,18,16,13,13,9,26,11,4,4,33,23,13,2,60,80,35,0,0,0,0,0,0,41,0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,24.461541405137847,0.0
3315---2576078,12,19,16,2,13,3,9,24,40,26,37,7,7,17,16,8,12,6,2,47,21,18,3,73,70,40,2,0,1,0,0,0,26,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,41.04561565005218,0.0
3315---2576079,9,10,15,1,5,3,9,21,45,34,32,12,8,8,11,11,27,12,8,34,11,9,0,75,78,27,1,0,0,0,0,0,50,0,1.0,4.0,3.0,0.0,7.0,1.0,5.0,3.0,0.0,20.041582434411822,2.0
3315---2576097,9,23,22,1,4,4,9,20,50,28,17,13,7,14,7,10,8,16,6,54,8,9,0,79,58,28,0,0,0,0,0,0,34,0,1.0,3.0,2.0,0.0,5.0,1.0,3.0,3.0,0.0,21.97366679966596,1.0
3315---2576102,9,20,7,0,3,3,12,29,35,30,30,12,14,19,9,17,11,9,3,36,18,6,1,76,72,42,2,1,0,1,0,0,37,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,26.68964268686696,0.0
3315---2576116,13,29,18,2,4,3,12,24,59,20,15,19,8,21,13,14,22,12,3,60,16,9,4,95,54,42,1,0,0,0,0,0,48,0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,24.004000814204517,0.0
3315---2576127,12,30,5,5,6,4,14,26,30,52,20,13,13,13,9,31,5,9,5,47,29,15,3,70,85,35,1,0,0,2,0,1,45,0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,39.678788439080925,0.0
3315---2576136,21,13,5,2,5,5,22,17,38,47,15,11,11,12,6,24,11,8,10,39,30,12,3,77,73,29,2,0,0,0,0,0,43,0,3.0,7.0,0.0,0.0,10.0,0.0,0.0,4.0,6.0,41.64826290993523,0.0
3315---2576146,15,19,9,3,6,3,17,18,28,56,27,11,17,19,8,24,6,9,11,43,24,12,1,63,94,44,2,0,1,0,0,0,39,0,3.0,8.0,0.0,0.0,11.0,0.0,1.0,3.0,7.0,33.236831198173874,0.0
3315---2576157,16,15,13,4,7,5,13,13,44,43,30,18,22,19,17,19,18,9,5,44,24,16,2,70,91,58,0,0,0,0,0,0,46,0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,43.39903170893587,0.0
3315---2576168,6,10,5,6,3,6,12,15,46,52,32,26,14,10,11,27,6,16,13,21,15,15,1,73,110,35,1,0,0,1,0,0,49,0,3.0,6.0,4.0,0.0,10.0,3.0,8.0,3.0,2.0,19.44692136102757,3.0
3315---2576169,18,10,21,5,1,5,16,16,61,77,24,19,21,11,27,31,7,21,4,49,19,11,2,93,120,59,0,0,0,0,0,0,59,0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,40.55209197428285,0.0
3315---2576186,1,6,9,2,4,2,9,19,20,37,25,15,4,13,7,19,16,9,4,16,9,8,2,48,77,24,0,0,0,0,0,0,44,0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,24.720742103553548,0.0
3315---2576192,7,22,10,1,3,6,8,22,46,18,21,18,14,12,20,16,19,20,8,39,11,10,1,76,57,46,1,0,0,0,0,0,55,0,2.0,5.0,1.0,0.0,8.0,0.0,2.0,3.0,3.0,32.34766080812889,1.0
3315---2576207,5,20,14,1,10,8,9,17,35,24,32,21,17,20,8,13,10,9,11,39,14,19,1,61,77,45,0,0,0,0,0,0,32,0,2.0,7.0,2.0,0.0,11.0,0.0,1.0,7.0,3.0,30.86954853425575,2.0
3315---2576213,6,10,7,1,4,4,11,19,41,36,24,28,6,6,16,18,16,12,5,23,5,9,0,71,88,28,4,0,0,1,0,0,46,0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,39.87546932321203,0.0
3315---2576228,17,21,14,0,3,2,16,29,33,19,16,5,9,16,11,8,7,8,12,52,18,5,1,78,40,36,0,0,0,0,0,0,23,0,2.0,9.0,1.0,0.0,11.0,1.0,6.0,2.0,4.0,26.53274499966956,1.0
3315---2576236,2,20,11,3,7,1,6,19,39,25,30,9,6,19,15,15,17,5,12,33,10,11,0,64,64,40,1,1,0,0,0,0,37,0,5.0,7.0,0.0,0.0,10.0,2.0,3.0,5.0,4.0,28.752178428598587,0.0
3315---2576248,19,9,11,1,8,4,9,25,29,31,26,11,13,12,8,21,28,16,11,39,21,13,1,63,68,33,2,0,0,0,0,0,65,0,3.0,6.0,2.0,0.0,9.0,2.0,2.0,4.0,5.0,32.80675089859206,0.0
3315---2576253,7,16,11,8,5,2,14,19,36,37,18,6,14,7,4,21,8,4,8,34,14,15,4,69,61,25,0,0,0,1,0,1,33,0,1.0,6.0,1.0,0.0,8.0,0.0,0.0,5.0,3.0,35.37863526832396,1.0
3315---2576268,21,18,3,2,6,2,16,18,15,54,14,2,16,18,12,28,13,8,5,42,30,10,2,49,70,46,0,1,0,0,0,0,49,0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,3.0,2.0,28.215253281584545,1.0
3315---2576269,4,22,15,2,5,6,10,24,34,22,39,12,14,25,19,17,19,17,8,41,12,13,1,68,73,58,1,1,0,0,0,0,53,0,2.0,6.0,0.0,0.0,8.0,0.0,2.0,3.0,3.0,26.038472089891464,0.0
3315---2576287,16,29,10,3,6,5,16,33,48,43,30,16,20,20,10,25,10,6,7,55,13,14,0,97,89,50,0,0,0,0,0,0,41,0,2.0,4.0,1.0,0.0,7.0,0.0,2.0,0.0,5.0,31.732078198898808,1.0
3315---2576292,9,24,14,2,8,8,17,24,42,26,27,11,12,17,21,23,24,16,9,47,16,18,1,83,64,50,3,0,1,0,1,0,63,0,5.0,3.0,1.0,0.0,9.0,0.0,3.0,4.0,2.0,28.759897183603407,1.0
3315---2576306,6,20,6,1,5,2,13,33,38,32,22,14,21,17,20,25,20,15,10,32,10,8,2,84,68,58,0,0,0,0,0,0,60,0,2.0,6.0,2.0,0.0,9.0,1.0,5.0,4.0,1.0,19.767330948091445,2.0
3315---2576317,20,7,19,0,2,2,25,32,44,16,33,15,12,16,10,17,12,9,3,46,11,4,4,101,64,38,1,0,0,0,0,0,38,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,31.533994634021486,0.0
3315---2576326,15,19,5,0,5,0,17,24,22,81,19,7,19,8,3,36,8,8,10,39,46,5,6,63,107,30,0,0,1,0,0,0,52,0,2.0,6.0,2.0,0.0,10.0,0.0,1.0,5.0,4.0,31.421328906125563,2.0
3315---2576336,14,16,8,3,6,4,19,16,22,48,22,10,10,9,12,20,14,11,13,38,20,13,0,57,80,31,1,0,0,0,0,0,45,0,3.0,9.0,1.0,0.0,13.0,0.0,4.0,4.0,5.0,30.748363379173206,1.0
3766---2500688,11,22,7,1,4,5,5,34,37,9,31,14,2,10,7,9,18,8,3,40,16,10,3,76,54,19,0,0,0,0,0,0,35,0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,21.633639252267955,1.0
3766---2500703,14,13,12,5,6,2,15,37,35,46,24,2,23,10,8,15,7,14,7,39,18,13,1,87,72,41,2,0,0,0,1,0,36,0,2.0,5.0,0.0,0.0,6.0,1.0,2.0,3.0,2.0,30.023882427529465,0.0
3766---2500707,23,11,4,6,9,4,14,25,22,34,28,7,15,10,7,22,9,7,4,38,18,19,1,61,69,32,0,0,1,0,0,0,38,0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,26.747267970013077,0.0
3766---2500723,11,23,10,2,5,3,7,25,47,20,18,11,10,16,15,11,23,19,4,44,11,10,2,79,49,41,1,0,0,0,0,0,53,0,0.0,3.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,36.550155659991866,1.0
3766---2500728,29,11,5,4,9,3,19,26,24,36,20,5,14,7,5,24,18,7,11,45,25,16,1,69,61,26,0,0,1,0,0,0,49,0,3.0,6.0,2.0,1.0,10.0,0.0,7.0,2.0,2.0,23.126159771126037,2.0
3766---2500742,5,6,7,5,6,5,17,33,40,39,16,25,9,5,9,28,6,5,14,18,22,16,2,90,80,23,0,0,0,0,0,0,39,0,1.0,13.0,0.0,0.0,13.0,1.0,5.0,3.0,6.0,35.619952182070584,0.0
3766---2500749,13,22,14,3,10,4,13,57,96,36,23,21,22,22,11,15,16,8,6,49,9,17,0,166,80,55,0,0,0,0,0,0,39,0,1.0,5.0,0.0,0.0,5.0,1.0,3.0,3.0,0.0,21.81677887417121,0.0
3766---2500757,12,14,5,5,6,1,15,36,30,43,17,5,8,7,4,24,8,6,13,31,28,12,2,81,65,19,2,0,0,1,0,0,38,0,4.0,9.0,0.0,0.0,13.0,0.0,1.0,4.0,8.0,36.567837317125424,0.0
3766---2500771,9,15,15,5,4,0,16,28,33,46,20,10,16,14,9,16,12,3,4,39,15,9,2,77,76,39,0,1,0,2,0,0,31,0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,31.050842836986185,0.0
3766---2500785,14,10,3,4,3,6,11,25,56,43,21,16,5,8,4,21,13,14,14,27,16,13,5,92,80,17,1,0,0,0,0,0,48,0,1.0,10.0,3.0,0.0,10.0,4.0,7.0,6.0,1.0,22.428633166493736,2.0
3766---2500791,9,16,3,2,11,0,13,45,58,33,44,18,9,13,12,22,36,14,2,28,7,13,1,116,95,34,0,0,0,0,0,0,72,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,28.16322253629106,0.0
3766---2500804,20,12,3,4,7,6,11,43,35,39,23,11,15,25,9,16,18,9,4,35,12,17,0,89,73,49,0,0,1,0,0,0,43,0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,20.341538588976682,0.0
3766---2500812,8,22,10,2,5,3,14,23,58,39,30,17,18,13,11,26,23,14,7,40,15,10,2,95,86,42,1,0,0,0,0,0,63,0,0.0,7.0,0.0,0.0,6.0,1.0,2.0,4.0,1.0,24.940080679484243,0.0
3766---2500822,7,13,4,2,9,1,9,40,34,14,35,9,5,19,2,12,17,7,10,24,11,12,1,83,58,26,1,1,0,0,0,0,36,0,5.0,4.0,1.0,0.0,10.0,0.0,0.0,3.0,7.0,37.13359511930752,1.0
3766---2500830,5,10,17,1,3,4,6,22,69,28,35,23,8,14,16,15,26,16,1,32,4,8,0,97,86,38,0,0,0,0,0,0,57,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.683749084919417,0.0
3766---2500836,22,16,10,3,3,7,25,45,46,35,26,13,18,14,9,22,9,9,14,48,16,13,5,116,74,41,2,0,2,0,0,0,40,0,6.0,7.0,1.0,0.0,12.0,2.0,6.0,6.0,2.0,24.87209604120384,1.0
3766---2500846,10,21,11,3,7,5,10,44,41,37,54,19,14,21,10,21,22,10,10,42,17,15,0,95,110,45,0,0,0,0,0,0,53,0,3.0,6.0,1.0,0.0,8.0,2.0,6.0,2.0,2.0,24.469788110691333,0.0
3766---2500858,8,15,6,3,5,2,11,32,32,40,22,7,8,11,4,28,19,4,2,29,28,10,0,75,69,23,0,0,0,0,0,0,51,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,29.91299372968269,0.0
3766---2500875,23,7,3,4,6,1,18,41,31,57,23,5,19,15,3,27,16,6,14,33,31,11,2,90,85,37,0,0,1,0,0,0,49,0,7.0,7.0,0.0,0.0,12.0,2.0,2.0,7.0,5.0,32.30023388991937,0.0
3766---2500878,9,17,10,1,7,3,8,25,78,25,28,8,8,14,11,22,25,12,10,36,5,11,0,111,61,33,0,1,0,0,0,0,59,0,3.0,7.0,0.0,0.0,9.0,1.0,4.0,2.0,4.0,26.881099516490583,0.0
3766---2500889,6,18,6,4,8,4,15,20,55,18,23,15,6,18,8,17,14,12,11,30,6,16,3,90,56,32,0,1,0,0,0,0,43,0,2.0,8.0,1.0,0.0,8.0,3.0,4.0,3.0,4.0,29.65226496497723,0.0
3766---2500898,8,21,7,1,5,8,15,34,32,28,34,17,7,5,10,19,15,13,9,36,12,14,0,81,79,22,2,0,0,0,0,0,47,0,3.0,5.0,1.0,0.0,8.0,1.0,5.0,2.0,2.0,26.270418165752012,0.0
3766---2500907,5,20,12,4,5,2,9,38,51,39,28,8,5,13,4,17,26,15,5,37,5,11,0,98,75,22,1,0,0,0,0,0,58,0,2.0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,32.17047818146606,0.0
3766---2500920,15,20,11,3,5,5,15,36,33,21,26,10,13,15,13,15,21,13,3,46,10,13,1,84,57,41,1,0,0,0,0,0,49,0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,33.72893643663344,0.0
3766---2500930,5,18,13,1,9,5,10,23,47,16,28,14,4,14,12,27,33,18,0,36,2,15,0,80,58,30,1,0,0,2,0,0,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3766---2500939,11,10,5,2,4,5,10,24,42,37,34,14,11,8,11,20,20,12,6,26,11,11,1,76,85,30,0,1,0,1,0,0,52,0,2.0,3.0,1.0,0.0,5.0,1.0,3.0,2.0,1.0,25.516332346708612,0.0
3766---2500950,11,26,7,3,5,1,10,55,27,36,19,5,19,19,8,35,21,5,9,44,12,9,1,92,60,46,0,0,0,1,0,0,61,0,6.0,3.0,0.0,0.0,9.0,0.0,5.0,3.0,1.0,23.559337861413628,0.0
3766---2500962,7,17,4,1,2,1,5,46,62,22,27,17,13,18,23,13,20,8,21,28,11,4,0,113,66,54,1,0,0,0,1,0,41,0,5.0,15.0,1.0,0.0,18.0,3.0,10.0,6.0,5.0,27.89955799325399,1.0
3766---2500970,9,12,9,1,1,1,4,36,58,13,25,11,11,13,10,21,30,11,8,30,9,3,1,98,49,34,0,0,0,0,0,0,62,0,4.0,3.0,1.0,0.0,6.0,2.0,1.0,2.0,5.0,35.01961139762062,0.0
3766---2500979,13,20,5,4,5,5,9,36,49,33,25,12,11,10,9,16,19,17,4,38,8,14,0,94,70,30,0,0,1,0,0,0,52,0,0.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,14.84945343996852,1.0
3766---2500990,4,17,5,1,9,4,6,28,72,35,32,19,12,19,11,14,19,13,9,26,16,14,3,106,86,42,0,0,0,0,0,0,46,0,4.0,5.0,0.0,0.0,9.0,0.0,0.0,4.0,5.0,36.6941524840299,0.0
3766---2501001,17,14,4,3,3,1,18,30,30,40,20,6,10,6,5,28,13,8,12,35,11,7,1,78,66,21,0,0,0,0,0,0,49,0,5.0,4.0,3.0,0.0,9.0,3.0,3.0,5.0,4.0,30.410521244787088,2.0
3766---2501009,5,20,8,2,3,3,7,28,39,23,22,14,9,13,11,22,21,12,14,33,8,8,0,74,59,33,2,0,0,0,0,0,55,0,2.0,9.0,3.0,0.0,10.0,4.0,5.0,4.0,5.0,28.05475226278559,2.0
3766---2501018,8,2,5,4,4,2,11,25,44,33,14,12,6,9,13,21,20,6,12,15,15,10,1,80,59,28,2,0,0,1,0,0,47,0,6.0,5.0,1.0,0.0,11.0,1.0,4.0,4.0,4.0,27.766716320004008,1.0
3766---2501029,12,14,6,3,0,4,17,29,46,29,19,12,10,16,21,23,15,15,14,32,16,7,2,92,60,47,0,0,0,0,0,0,53,0,2.0,9.0,3.0,0.0,11.0,3.0,8.0,5.0,1.0,22.04055417835348,1.0
3766---2501039,7,18,8,3,1,4,19,25,42,38,14,28,6,12,13,21,13,19,15,33,16,8,4,86,80,31,1,0,0,0,0,0,53,0,2.0,9.0,4.0,0.0,11.0,4.0,10.0,3.0,2.0,21.464522826619415,1.0
3766---2501055,19,24,1,4,7,7,13,44,50,21,17,12,10,13,16,22,32,13,10,44,15,18,4,107,50,39,2,0,0,0,0,0,67,0,2.0,7.0,1.0,0.0,8.0,2.0,3.0,5.0,2.0,26.919259713951277,1.0
3766---2501058,1,13,11,2,8,3,5,12,47,20,30,15,5,11,19,11,21,15,15,25,11,13,2,64,65,35,1,0,1,0,0,0,47,0,3.0,7.0,5.0,0.0,14.0,1.0,6.0,6.0,3.0,26.129656328803897,4.0
3767---2500693,4,7,6,1,4,3,8,33,31,25,39,19,6,16,18,14,22,8,7,17,4,8,3,72,83,40,1,0,0,0,0,0,44,0,0.0,7.0,0.0,0.0,7.0,0.0,1.0,3.0,3.0,29.644319204740953,0.0
3767---2500700,7,9,2,0,9,4,11,24,58,40,22,15,10,13,12,25,28,13,8,18,8,13,1,93,77,35,0,0,0,0,0,0,66,0,2.0,2.0,4.0,1.0,6.0,1.0,3.0,2.0,3.0,27.69714980707055,2.0
3767---2500712,14,16,2,3,2,3,31,24,31,33,24,9,10,13,5,20,8,11,14,32,5,8,2,86,66,28,0,0,0,0,0,0,39,0,4.0,9.0,1.0,2.0,12.0,0.0,4.0,3.0,7.0,35.78107719382508,0.0
3767---2500724,5,7,1,4,14,2,13,25,31,22,30,2,3,11,11,25,15,9,15,13,6,20,1,69,54,25,0,0,0,0,0,0,49,0,3.0,11.0,1.0,0.0,13.0,2.0,4.0,4.0,7.0,31.733778735741428,1.0
3767---2500730,5,7,10,1,2,5,7,19,54,26,8,19,4,8,8,15,20,15,2,22,5,8,0,80,53,20,0,0,0,0,0,0,50,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,36.50773975843613,0.0
3767---2500742,3,6,5,2,7,2,19,16,39,31,33,17,4,5,9,9,13,15,4,14,5,11,0,74,81,18,0,0,0,0,0,0,37,0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,26.653882947620282,0.0
3767---2500752,3,9,16,3,1,8,10,18,55,30,23,10,16,13,10,13,11,13,7,28,15,12,2,83,63,39,1,1,0,0,0,0,37,0,2.0,5.0,0.0,0.0,6.0,1.0,4.0,1.0,2.0,21.302573892898486,0.0
3767---2500763,5,7,3,4,4,2,10,24,38,31,22,5,9,4,12,16,29,8,10,15,15,10,0,72,58,25,0,0,0,0,0,0,53,0,3.0,6.0,1.0,0.0,10.0,0.0,3.0,1.0,6.0,37.910776806002744,1.0
3767---2500768,9,14,5,4,9,0,5,26,42,21,23,10,9,12,9,23,24,6,5,28,5,13,1,73,54,30,0,0,0,0,0,0,53,0,2.0,1.0,2.0,0.0,4.0,1.0,3.0,1.0,1.0,23.247596265072573,1.0
